"March 11, 1981","Chamizal National Memorial, El Paso",Comedia llamada Eufemia by Lope de Rueda,"Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 79","Company: Taller de Teatro, Universidad Autónoma de Ciudad Juárez (Chihuahua, México)",https://stages.blogs.rice.edu/chamizal
"March 12, 1981","Chamizal National Memorial, El Paso",La hermosa fea by Lope de Vega,"Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 79","Company: Grupo de Teatro del Seguro Social de Chihuahua (Chihuahua, México)",https://stages.blogs.rice.edu/chamizal
"March 13, 1981","Chamizal National Memorial, El Paso","Casa con dos puertas, mala es de guardar by Calderón de la Barca","Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 79","Company: Departamento de Teatro, Universidad de Puerto Rico en Río Piedras",https://stages.blogs.rice.edu/chamizal
"March 14, 1981","Chamizal National Memorial, El Paso",El lindo don Diego by Agustín Moreto,"Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 79, 81-82","Company: Compañía Pequeño Teatro (Madrid, España)",https://stages.blogs.rice.edu/chamizal
"March 15, 1981","Chamizal National Memorial, El Paso",La dama duende by Calderón de la Barca,"Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 79, 82","Company: Compañía Pequeño Teatro (Madrid, Españ)",https://stages.blogs.rice.edu/chamizal
"March 16, 1981","Chamizal National Memorial, El Paso",La cena del rey Baltasar by Calderón de la Barca,"Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 79","Company: Escuela de Bellas Artes de la Universidad Autónoma (Chihuahua, México)",https://stages.blogs.rice.edu/chamizal
"March 19, 1981","Chamizal National Memorial, El Paso",La vida es sueño by Calderón de la Barca,"Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 80","Company: Compañía de Teatro de Albuquerque, University of Albuquerque",https://stages.blogs.rice.edu/chamizal
"March 21, 1981","Chamizal National Memorial, El Paso",La vida es sueño by Calderón de la Barca,"Pérez-Pisonero, “El Sexto Festival de Teatro Español de Siglo de Oro.” 1981, p. 80","Company: Compañía Titular de Teatro Estudiantil del Colegio de Bachilleres (México, D.F.)",https://stages.blogs.rice.edu/chamizal
"March 4, 1982","Chamizal National Memorial, El Paso",Amor y muerte by Arcipreste de Hita and Jorge Manrique,"El Paso Herald-Post, February 26, 1982, p. 52",Company: Los Teatristas de Aguascalientes,https://stages.blogs.rice.edu/chamizal
"March 5, 1982","Chamizal National Memorial, El Paso",Fuenteovejuna by Lope de Vega,"El Paso Herald-Post, February 26, 1982, p. 52","Company: Universidad Autónoma de Hidalgo Pachuca (Hidalgo, México)",https://stages.blogs.rice.edu/chamizal
"March 6, 1982","Chamizal National Memorial, El Paso",El vieje celoso by Cervantes,"El Paso Herald-Post, February 26, 1982, p. 52","Company: La C Compañía de Teatro Bilingüe, Texas A&I University (Kingsville, TX)",https://stages.blogs.rice.edu/chamizal
"March 6, 1982","Chamizal National Memorial, El Paso",El barbero,"El Paso Herald-Post, February 26, 1982, p. 52","Company: La C Compañía de Teatro Bilingüe, Texas A&I University (Kingsville, TX)",https://stages.blogs.rice.edu/chamizal
"March 6, 1982","Chamizal National Memorial, El Paso",Los Trucos de Aboul-Hassan,"El Paso Herald-Post, February 26, 1982, p. 52","Company: La C Compañía de Teatro Bilingüe, Texas A&I University (Kingsville, TX)",https://stages.blogs.rice.edu/chamizal
"March 8, 1982","Chamizal National Memorial, El Paso",Lances de amor y fortuna by Calderón de la Barca,"El Paso Herald-Post, February 26, 1982, p. 52",Company: Universidad Nacional Autónoma de México and the Universidad Veracruzana,https://stages.blogs.rice.edu/chamizal
"March 9, 1982","Chamizal National Memorial, El Paso",Querer la propia desdicha by Lope de Vega,"El Paso Herald-Post, February 26, 1982, p. 52","Company: Instituto Mexicano del Seguro Social (Chihuahua City, Mexico)",https://stages.blogs.rice.edu/chamizal
"March 10, 1982","Chamizal National Memorial, El Paso",Entre bobos anda el juego by Rojas Zorilla,"El Paso Herald-Post, February 26, 1982, p. 52","Company: Compañía Julian Romea (Murcia, Spain)",https://stages.blogs.rice.edu/chamizal
"March 11, 1982","Chamizal National Memorial, El Paso",La vida es sueño by Calderón de la Barca,"El Paso Herald-Post, February 26, 1982, p. 52",Company: Repertorio Español (NY),https://stages.blogs.rice.edu/chamizal
"March 12, 1982","Chamizal National Memorial, El Paso",Guardate del agua mansa by Calderón de la Barca,"El Paso Herald-Post, February 26, 1982, p. 52",Company: University of Nebraska at Lincoln,https://stages.blogs.rice.edu/chamizal
"March 13, 1982","Chamizal National Memorial, El Paso",La discreta enamorada by Lope de Vega,"El Paso Herald-Post, February 26, 1982, p. 52","Company: Compañía Pequeño Teatro (Madrid, Spain)",https://stages.blogs.rice.edu/chamizal
"March 3, 1983","Chamizal National Memorial, El Paso",Los cabellos de Absalon by Calderón de la Barca,"El Paso Times, March 2, 1983, p. 29","Company: Universidad Veracruzana (Xalapa, Veracruz)",https://stages.blogs.rice.edu/chamizal
"March 4, 1983","Chamizal National Memorial, El Paso",Comedia de la buena y santa doctrina by Juan de la Cueva,"El Paso Times, March 2, 1983, p. 29",Company: El Paso Community College,https://stages.blogs.rice.edu/chamizal
"March 5, 1983","Chamizal National Memorial, El Paso",El narciso en su opinión by Guillén de Castro,"El Paso Times, March 2, 1983, p. 29","Company: Universidad Autónoma de Hidalgo (Pachuca, México)",https://stages.blogs.rice.edu/chamizal
"March 7, 1983","Chamizal National Memorial, El Paso",Las bizarrías de Belisa by Lope de Vega,"El Paso Times, March 2, 1983, p. 29

El Paso Times, March 8, 1983, p. 8","Company: Instituto Mexicano del Seguro Social (Chihuahua, Mexico)",https://stages.blogs.rice.edu/chamizal
"March 8, 1983","Chamizal National Memorial, El Paso","A secreto agravio, secreta venganza by Calderón de la Barca","El Paso Times, March 2, 1983, p. 29",Company: Repertorio Español (NY),https://stages.blogs.rice.edu/chamizal
"March 9, 1983","Chamizal National Memorial, El Paso",El vergonzoso en palacio by Tirso de Molina,"El Paso Times, March 2, 1983, p. 29",Company: Instituto Nacional de Bellas Artes (Mexico City),https://stages.blogs.rice.edu/chamizal
"March 10, 1983","Chamizal National Memorial, El Paso",Don Gil de las calzas verdes by Tirso de Molina,"El Paso Times, March 2, 1983, p. 29",Compañía Pequeño Teatro (Madrid),https://stages.blogs.rice.edu/chamizal
"March 11, 1983","Chamizal National Memorial, El Paso",La discreta enamorada by Lope de Vega,"El Paso Times, March 2, 1983, p. 29",Company: Compañía Pequeño Teatro (Madrid),https://stages.blogs.rice.edu/chamizal
"March 2, 1984","Chamizal National Memorial, El Paso",La Gatomaquia by Lope de Vega,"El Paso Times, March 2, 1984, p. 44","Company: Universidad de Monterrey (Monterrey, Mexico)",https://stages.blogs.rice.edu/chamizal
"March 3, 1984","Chamizal National Memorial, El Paso",A ninguna de las tres by Calderón de la Barca,"El Paso Times, March 2, 1984, p. 44",Company: Universidad Nacional Autónoma de Mexico (Mexico City),https://stages.blogs.rice.edu/chamizal
"March 4, 1984","Chamizal National Memorial, El Paso",La verdad sospechosa by Ruiz de Alarcón,"El Paso Times, March 2, 1984, p. 44",Company: University of Texas at El Paso,https://stages.blogs.rice.edu/chamizal
"March 5, 1984","Chamizal National Memorial, El Paso",Los pasos de Lope de Rueda,"El Paso Times, March 2, 1984, p. 44","Company: Saint George Street Players (St. Augustine, FL)",https://stages.blogs.rice.edu/chamizal
"March 6, 1984","Chamizal National Memorial, El Paso",El caballero de Olmeda by Lope de Vega,"El Paso Times, March 2, 1984, p. 44

El Paso Herald-Post, March 7, 1984, p. 40",Company: Compañía Pequeño Teatro (Madrid),https://stages.blogs.rice.edu/chamizal
"March 7, 1984","Chamizal National Memorial, El Paso",Habladme en entrado by Tirso de Molina,"El Paso Times, March 2, 1984, p. 44

El Paso Herald-Post, March 8, 1984, p. 22",Company: University of Puerto Rico at Rio Piedras,https://stages.blogs.rice.edu/chamizal
"March 8, 1984","Chamizal National Memorial, El Paso",El perro de hortelano by Lope de Vega,"El Paso Times, March 2, 1984, p. 44

El Paso Herald-Post, March 9, 1984, p. 14",Company: Compañía Español de Teatro Clásico (Madrid),https://stages.blogs.rice.edu/chamizal
"March 9, 1984","Chamizal National Memorial, El Paso",Quien mal anda en mal acaba by Ruiz de Alarcón,"El Paso Times, March 2, 1984, p. 44",Company: Los Teatristas e Aguascalientes (Mexico),https://stages.blogs.rice.edu/chamizal
"March 10-11, 1984","Chamizal National Memorial, El Paso",Doña Francisquita by Lope de Vega,"El Paso Times, March 2, 1984, p. 44",Company: Repertorio Español (NY),https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",El viaje entretenido by Rojas Villandrado,"Oliva, “Cita en el Chamizal”, 1985, p. 162.","Company: Teatro Fronterizo

Author of adaptation: José Sanchís Sinisterra",https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",El galán fantasma by Calderón de la Barca,"Oliva, “Cita en el Chamizal”, 1985, p. 162.",Company: Antonio Guirau,https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",La Celestina by Fernando de Rojas,"Oliva, “Cita en el Chamizal”, 1985, p. 163.",Company: El Teatro Ibérico (Lisboa),https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",Medora by Lope de Rueda,"Oliva, “Cita en el Chamizal”, 1985, pp. 163–64.",Company: Tiempo Común (Venezuela),https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",El Barroco y el Flamenco,"Oliva, “Cita en el Chamizal”, 1985, p. 164.",Company: Repertorio Español (NY),https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",Los locos de Valencia by Lope de Vega,"Oliva, “Cita en el Chamizal”, 1985, p. 164.",Company: Grupo del Instituto Mexicano del Seguro Social (Chihuahua),https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",De fuera vendrá by Ruiz de Alarcón,"Oliva, “Cita en el Chamizal”, 1985, pp. 164–65.","Company: Escuela de Arte Teatral del I.N.B.A. (México)

Director: Ignacio Sotelo",https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",El mágico prodigioso,"Oliva, “Cita en el Chamizal”, 1985, p. 165.",Company: La Universidad Autónoma de Nuevo Leon (Mexico),https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",Entremeses cervantinos by Cervantes,"Oliva, “Cita en el Chamizal”, 1985, p. 165.",Company: Department of Theatre of El Paso Community College,https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",Entre bobos anda el juego by Rojas Zorrilla,"Oliva, “Cita en el Chamizal”, 1985, p. 165.",Company: Escuela de Bellas Artes de la Universidad Autónoma de Chihuahua,https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",Caballero de Olmedo by Lope de Vega,"Oliva, “Cita en el Chamizal”, 1985, p. 166.",Company: Universidad de Guadalajara,https://stages.blogs.rice.edu/chamizal
1985,"Chamizal National Memorial, El Paso",No hay mal que por bien no venga by Ruiz de Alarcón,"Oliva, “Cita en el Chamizal”, 1985, p. 166.",Company: Instituto Tecnológico de Ciudad Juárez,https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",El celoso prudente by Tirso de Molina,"Allen, “Chamizal ‘86.” 1986, pp. 249–50.","Company: La Columna de Aguascalientes (Mexico) 

Director: Francisco Berverido of the Universidad Veracruzana",https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",La vida del Buscón by Francisco de Quevedo,"Allen, “Chamizal ‘86.” 1986, p. 250","Company: Company de Teatro de la Universidad de Colima (Mexico)

Author of adaptation: Santiago Garcia 

Director: Rafael Sandoval Bustamante",https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",Entremeses de mujeres en farsa picante by Luis Alberto Moreno,"Allen, “Chamizal ‘86.” 1986, p. 251",Company: Teatro Real Español together with the Latin American Theatre Ensemble of New York,https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",In Love but Discreet (La discreta enamorada by Lope de Vega),"Allen, “Chamizal ‘86.” 1986, p. 251","Company: University Theatre of the University of Missouri

Director: Weldon Durham

Author of translation: Vern Williamsen",https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",La dama duende by Calderón de la Barca,"Allen, “Chamizal ‘86.” 1986, pp. 251–52","Company: Company Pequeño Teatro (Madrid)

Director: Antonio Guirau Sena",https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",Marta la piadosa by Tirso de Molina,"Allen, “Chamizal ‘86.” 1986, pp. 252–53","Company: Centro Universitario de Teatro of the Universidad Nacional Autónoma de México 

Director: Raúl Zermeño of the Universidad Veracruzana",https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",El dueño de las estrellas by Ruiz de Alarcón,"Allen, “Chamizal ‘86.” 1986, p. 253","Company: Escuela de Arte Teatral, Instituto Nacional de Bellas Artes (Mexico City)",https://stages.blogs.rice.edu/chamizal
1986,"Chamizal National Memorial, El Paso",Por el sótano y el torno by Tirso de Molina,"Allen, “Chamizal ‘86.” 1986, p. 253",Company: University of Puerto Rico at Rio Piedras,https://stages.blogs.rice.edu/chamizal
"March 6, 1987","Chamizal National Memorial, El Paso",La vengadora de las mujeres by Lope de Vega,"Ganelin, “Chamizal ‘87.” 1987, p. 282","Company: Instituto Mexicano del Seguro Social (Chihuahua, México)",https://stages.blogs.rice.edu/chamizal
"March 7, 1987","Chamizal National Memorial, El Paso",El examen de maridos by Ruiz de Alarcón,"Ganelin, “Chamizal ‘87.” 1987, p. 282-283","Company: Universidad Nacional Autónoma de México

Director: Germán Castillo",https://stages.blogs.rice.edu/chamizal
"March 10, 9187","Chamizal National Memorial, El Paso",El gran mercado del mundo by Calderón de la Barca,"Ganelin, “Chamizal ‘87.” 1987, p. 283-284","Company: Universidad de Antioqu'ia (Medellin, Colombia)

Director: José Fernando Velasquez",https://stages.blogs.rice.edu/chamizal
"March 11, 1987","Chamizal National Memorial, El Paso",La prueba de las promesas by Ruiz de Alarcón,"Ganelin, “Chamizal ‘87.” 1987, p. 284","Company: Instituto Mexicano del Seguro Social (Monterrey, México) 

Director: Enrique L. Fernández",https://stages.blogs.rice.edu/chamizal
"March 12, 1987","Chamizal National Memorial, El Paso",La barca de la gloria by Gil Vicente,"Ganelin, “Chamizal ‘87.” 1987, pp. 285–286","Company: Tiempo Común

Director: Hugo Márquez",https://stages.blogs.rice.edu/chamizal
"March 13, 1987","Chamizal National Memorial, El Paso",Los melindres de Belisa by Lope de Vega,"Ganelin, “Chamizal ‘87.” 1987, p. 286",Company: La Columna de Aguascalientes (Mexico),https://stages.blogs.rice.edu/chamizal
"March 14, 1987","Chamizal National Memorial, El Paso","Anthology of zarzuelas from Barbieri, Moreno Torraba, Chueca, Penella and others","Ganelin, “Chamizal ‘87.” 1987, p. 286",Company: Grupo Lírico Euridice (Spain),https://stages.blogs.rice.edu/chamizal
"March 3-12, 1988","Chamizal National Memorial, El Paso",Ganar amigos by Ruiz de Alarcón,"Kirschner, “Chamizal 1988.” 1988, pp. 146–47","Company: Los Juglares de Chihuahua (Chih., México) 

Director: Fernando Saavedra",https://stages.blogs.rice.edu/chamizal
"March 3-12, 1988","Chamizal National Memorial, El Paso",Pleito matrimonial del cuerpo y el alma by Calderón de la Barca,"Kirschner, “Chamizal 1988.” 1988, p.  147","Company: Laboratorio de Teatro de la UNAM (México, D.F., México)

Director: Héctor Téllez Meléndez",https://stages.blogs.rice.edu/chamizal
"March 4-12,1988","Chamizal National Memorial, El Paso","Juegos de amor y de culpa:
- El profeta Jonás
coloquio séptimo de Fernán González de Eslava
- Los mariones
- El marido fantasma 

by Francisco de Quevedo","Kirschner, “Chamizal 1988.” 1988, p.  148","Company: Instituto Mexicano del Seguro Social (Monterrey, Nuevo León, México) 

Director: Profesor Enrique L. Fernández",https://stages.blogs.rice.edu/chamizal
"March 4-12,1988","Chamizal National Memorial, El Paso",Los empeños de una casa by Sor Juana Inéz de la Cruz,"Kirschner, “Chamizal 1988.” 1988, p.  148-149","Company: Centro Dramático de Extremadura (Mérida, Badajoz, España) 

Director: Manuel Canseco de la Company española de teatro clásico",https://stages.blogs.rice.edu/chamizal
"March 4-12,1988","Chamizal National Memorial, El Paso",La devoción de la Cruz by Calderón de la Barca,"Kirschner, “Chamizal 1988.” 1988, p.  149-150","Company: Universidad Nacional por Educación y Cultura (Santo Domingo, República Dominicana)

Director: Germana Quintana",https://stages.blogs.rice.edu/chamizal
"March 4-12,1988","Chamizal National Memorial, El Paso",El gran teatro del mundo by Calderón de la Barca,"Kirschner, “Chamizal 1988.” 1988, p.  150-151","Director: Jorge Galván 

Company: Los Teatristas de Aguascalientes (Aguascalientes, México)",https://stages.blogs.rice.edu/chamizal
"March 4-12,1988","Chamizal National Memorial, El Paso","El gran entremés de los celos:
- El juez de los divorcios
- El viejo celoso 
- La guarda cuidadosa
- Los mirones
- Los habladores 

by Cervantes","Kirschner, “Chamizal 1988.” 1988, p.  151","Company: Instituto Mexicano del Seguro Social (Chihuahua, Chihuahua, México)

Director: Fernández Chávez Amaya",https://stages.blogs.rice.edu/chamizal
"March 4-12,1988","Chamizal National Memorial, El Paso",El burlador de Sevilla y convidado de piedra by Tirso de Molina,"Kirschner, “Chamizal 1988.” 1988, p.  151-152","Company: Repertorio Español (NY) 

Director: René Bush",https://stages.blogs.rice.edu/chamizal
"March 14, 1989","Chamizal National Memorial, El Paso",De Brujas y Alcoviteiras by Fernando de Rojas,"Beardsley, “Chamizal ’89.” 1989, p. 247","Company: Amalilef Teatro (La Paz, Bolivia)

Director: Niñón Dávalos Kushner",https://stages.blogs.rice.edu/chamizal
"March 16, 1989","Chamizal National Memorial, El Paso",A Castro (in Portugues) by Antonio Ferreira,"Beardsley, “Chamizal ’89.” 1989, p. 247","Company: Teatro Ibérico do Lisboa (Portugal)

Director: Xosé Blanco Gil",https://stages.blogs.rice.edu/chamizal
"March 17, 1989","Chamizal National Memorial, El Paso",Peribáñez y el Comendador de Ocaña by Lope de Vega,"Beardsley, “Chamizal ’89.” 1989, p. 247","Company: Universidad de Puerto Rico (Río Piedras) 

Director: Dean Zayas",https://stages.blogs.rice.edu/chamizal
"March 18, 1989","Chamizal National Memorial, El Paso",La mujer por fuerza by Tirso de Molina,"Beardsley, “Chamizal ’89.” 1989, p. 247","Company: Departamento de Literatura Dramática y Teatro, Universidad Nacional Autónoma de México (México, D. F.)

Director: Juan Moran",https://stages.blogs.rice.edu/chamizal
"March 9, 1990","Chamizal National Memorial, El Paso",Los engañados by Lope de Rueda,"El Paso Times, March 9, 1990, p. 47

El Paso-Herald Post, March 10, 1990, p. 4","Company: Instituto Mexicano del Seguro Social (Chihuahua, Mexico)",https://stages.blogs.rice.edu/chamizal
"March 10, 1990","Chamizal National Memorial, El Paso",Dar tiempo al tiempo by Calderón de la Barca,"El Paso Times, March 9, 1990, p. 47

El Paso Times, March 11, 1990, p. 9","Company: Instituto Mexicano del Seguro Social (Monterrey, Mexico)",https://stages.blogs.rice.edu/chamizal
"March 13, 1990","Chamizal National Memorial, El Paso",Palabras y plumas by Tirso de Molina,"El Paso Times, March 9, 1990, p. 47","Company: Grupo El Corral, UNAM",https://stages.blogs.rice.edu/chamizal
"March 14, 1990","Chamizal National Memorial, El Paso",Jugando con Calderón,"El Paso Times, March 9, 1990, p. 47

El Paso Times, March 15, 1990, p. 12","Company: Compañía de Teatro de la Universidad de Guadalajara 

Author (of adaptation): Angel Facio",https://stages.blogs.rice.edu/chamizal
"March 15, 1990","Chamizal National Memorial, El Paso",La casa de tahúr by Antonio Mira de Amescua,"El Paso Times, March 9, 1990, p. 47",Company: Texas A&M University,https://stages.blogs.rice.edu/chamizal
"March 16, 1990","Chamizal National Memorial, El Paso",El acero de Madrid by Lope de Vega,"El Paso Times, March 9, 1990, p. 47

El Paso-Herald Post, March 17, 1990, p. 4","Company: Tiempo Común (Caracas, Venezuela)",https://stages.blogs.rice.edu/chamizal
"March 17, 1990","Chamizal National Memorial, El Paso",El burlador de Sevilla by Tirso de Molina,"El Paso Times, March 9, 1990, p. 47

El Paso-Herald Post, March 19, 1990, p. 23","Company: Escuela de Arte Teatral, Instituto Nacional de Bellas Artes (Mexico City)",https://stages.blogs.rice.edu/chamizal
"March 6, 1991","Chamizal National Memorial, El Paso",El cuero by Quiñones de Benavante,"El Paso Times, March 6, 1991, p. 27

El Paso-Herald Post, March 7, 1991, p. 26",Company: Universidad Autónoma Metropolitana (Mexico),https://stages.blogs.rice.edu/chamizal
"March 6, 1991","Chamizal National Memorial, El Paso",Las condes y el miserable by Quiñones de Benavante,"El Paso Times, March 6, 1991, p. 27

El Paso-Herald Post, March 7, 1991, p. 26",Company: Universidad Autónoma Metropolitana (Mexico),https://stages.blogs.rice.edu/chamizal
"March 7-8, 1991","Chamizal National Memorial, El Paso",La ínsula de Sancho Panza (adaptation of Don Quijote de la Mancha by Cervantes),"El Paso-Herald Post, March 19, 1991, p. 23","Company: Instituto Mexicano del Seguro Social (Chihuahua, Mexico)

Authors (of adaptation): Alejandro Casona and Fernando Chevez Amaya",https://stages.blogs.rice.edu/chamizal
"March 9-10, 1991","Chamizal National Memorial, El Paso",Abre el ojo by Rojas Zorilla,"El Paso-Herald Post, March 19, 1991, p. 23

El Paso Times, March 19, 1991, p. 6","Company: Instituto Mexicano del Seguro Social (Monterrey, Mexico)",https://stages.blogs.rice.edu/chamizal
"March 12, 1991","Chamizal National Memorial, El Paso",The incomparable Doña Ana by Lope de Vega,"El Paso-Herald Post, March 19, 1991, p. 23

El Paso-Herald Post, March 13, 1991, p. 36",Company: UT Austin,https://stages.blogs.rice.edu/chamizal
"March 13-14, 1991","Chamizal National Memorial, El Paso",Las aceitunas,"El Paso-Herald Post, March 19, 1991, p. 23

El Paso Times, March 14, 1991, p. 14",Company: Los Trotes del Paso Aca Mexico,https://stages.blogs.rice.edu/chamizal
"March 13-14, 1991","Chamizal National Memorial, El Paso",El viejo Celoso,"El Paso-Herald Post, March 19, 1991, p. 23

El Paso Times, March 14, 1991, p. 14",Company: Los Trotes del Paso Aca Mexico,https://stages.blogs.rice.edu/chamizal
"March 13-14, 1991","Chamizal National Memorial, El Paso",Don Gil Gonzales de Avila,"El Paso-Herald Post, March 19, 1991, p. 23

El Paso Times, March 14, 1991, p. 14",Company: Los Trotes del Paso Aca Mexico,https://stages.blogs.rice.edu/chamizal
"March 14-15, 1991","Chamizal National Memorial, El Paso",La tragicomedia de Don Duardos by Gil Vicente,"El Paso-Herald Post, March 19, 1991, p. 23

El Paso Times, March 16, 1991, p. 41","Company: Escuela de Arte Teatral, Instituto Nacional de Bellas Artes (Mexico City)",https://stages.blogs.rice.edu/chamizal
"March 15-16, 1991","Chamizal National Memorial, El Paso",El lindo Don Diego by Agustín Moreto,"El Paso-Herald Post, March 19, 1991, p. 23

El Paso Times, March 16, 1991, p. 16",Company: La Compañía de Francisco Portes (Madrid),https://stages.blogs.rice.edu/chamizal
"March 16-17, 1991","Chamizal National Memorial, El Paso",El caballero de Olmedo by Lope de Vega,"El Paso-Herald Post, March 19, 1991, p. 23",Company: La Compañía de Albuquerque,https://stages.blogs.rice.edu/chamizal
"March 11-21, 1992","Chamizal National Memorial, El Paso","Tour de force recital of texts by Lope, Calderón, Sor Juana, Vélez de Guevara, and others","Stroud, “The Seventeenth”, 1992, p. 188",Directors: Francisco Portes and Julia Trujillo,https://stages.blogs.rice.edu/chamizal
"March 11-21, 1992","Chamizal National Memorial, El Paso",El alcalde de Zalamea by Calderón de la Barca,"Stroud, “The Seventeenth”, 1992, p. 188",Company: Repertorio Español (NY),https://stages.blogs.rice.edu/chamizal
"March 11-21, 1992","Chamizal National Memorial, El Paso",El divino Narisco by Sor Juana Inés de la Cruz,"Stroud, “The Seventeenth”, 1992, p. 188",Company: Grupo de Teatro Tarumba (Mexico City),https://stages.blogs.rice.edu/chamizal
"March 11-21, 1992","Chamizal National Memorial, El Paso",Los locos de Valencia by Lope de Vega,"Stroud, “The Seventeenth”, 1992, p. 188",Company: Teatro Corral (Mexico City),https://stages.blogs.rice.edu/chamizal
"March 11-21, 1992","Chamizal National Memorial, El Paso",La dama boba by Lope de Vega,"Stroud, “The Seventeenth”, 1992, p. 188",Company: Universidad Nacional Autónoma de Nuevo León,https://stages.blogs.rice.edu/chamizal
"March 11-21, 1992","Chamizal National Memorial, El Paso","El mejor alcalde, el rey by Lope de Vega","Stroud, “The Seventeenth”, 1992, p. 188","Company: Bohío Puertorriqueño (Río Piedras)

Director: Ernesto Concepción",https://stages.blogs.rice.edu/chamizal
"March 11-21, 1992","Chamizal National Memorial, El Paso",Siempre ayuda la verdad by Ruiz de Alarcón,"Stroud, “The Seventeenth”, 1992, p. 188","Company: Compañía Centro de Arte Dramático Asociación Civil (Mexico City) 

Director: Héctor Asar",https://stages.blogs.rice.edu/chamizal
"March 15, 1993","Chamizal National Memorial, El Paso",De oro y barro,"El Paso Times, March 12, 1993, p. 49

El Paso Times, March 16, 1993, p. 30","Actress: Maritza Wilde (La Paz, Bolivia)",https://stages.blogs.rice.edu/chamizal
"March 16, 1993","Chamizal National Memorial, El Paso",The Outcast by Tirso de Molina,"El Paso Times, March 12, 1993, p. 49",Company: Troupe Texas,https://stages.blogs.rice.edu/chamizal
"March 16, 1993","Chamizal National Memorial, El Paso",English translation of El vergonzoso en el palacio by Tirso de Molina,"El Paso Times, March 12, 1993, p. 49",Company: Troupe Texas,https://stages.blogs.rice.edu/chamizal
March 17. 1993,"Chamizal National Memorial, El Paso",5 Entremeses (English translation of entremeses by Cervantes,"El Paso Times, March 12, 1993, p. 49",Company: University of Texas-Pan American (Edinberg),https://stages.blogs.rice.edu/chamizal
"March 18, 1993","Chamizal National Memorial, El Paso",El desdén con el desdén by Agustín Moreto,"El Paso Times, March 12, 1993, p. 49","Company: Opera Factory (Chicago, IL)",https://stages.blogs.rice.edu/chamizal
"March 19, 1993","Chamizal National Memorial, El Paso",El bastardo mudarra by Lope de Vega,"El Paso Times, March 12, 1993, p. 49",Company: Luna Theatre Company (México),https://stages.blogs.rice.edu/chamizal
"March 20, 1993","Chamizal National Memorial, El Paso",Diálogo entre el amor y un viejo by Rodrigo de Cota,"El Paso Times, March 12, 1993, p. 49

El Paso Times, March 21, 1993, p. 4",Company: Quo (Mexico City),https://stages.blogs.rice.edu/chamizal
March 7. 1994,"Chamizal National Memorial, El Paso",La dama boba by Lope de Vega,"Suárez García, “Presentación”, 1995, p. viii","Company: La Luna (México, D. F.)",https://stages.blogs.rice.edu/chamizal
March 7. 1994,"Chamizal National Memorial, El Paso",Los empeños de una casa by Sor Juana Inés de la Cruz,"Suárez García, “Presentación”, 1995, p. viii","Company: La Luna (México, D. F.)",https://stages.blogs.rice.edu/chamizal
March 7. 1994,"Chamizal National Memorial, El Paso",El vergonzoso en palacio by Tirso de Molina,"Suárez García, “Presentación”, 1995, p. viii","Company: La Luna (México, D. F.)",https://stages.blogs.rice.edu/chamizal
March 7. 1994,"Chamizal National Memorial, El Paso",El mágico prodigioso by Calderón de la Barca,"Suárez García, “Presentación”, 1995, p. viii","Company: La Luna (México, D. F.)",https://stages.blogs.rice.edu/chamizal
"March 8, 1994","Chamizal National Memorial, El Paso",English translation of el perro del hortelano by Lope de Vega,"Suárez García, “Presentación”, 1995, p. viii",Company: Kitsilano Theatre de Vancouver,https://stages.blogs.rice.edu/chamizal
